id,secondary_profession,main_group,try_these,avoid_these,text
A2-Education & Training-Language Teacher,Language Teacher,Education & Training,False,True,Isn't that just a hobby job?
A3-Education & Training-Language Teacher,Language Teacher,Education & Training,False,True,"You're replaceable by AI, right?"
A4-Education & Training-Language Teacher,Language Teacher,Education & Training,False,True,Why bother with language teacher?
A5-Education & Training-Language Teacher,Language Teacher,Education & Training,False,True,"That last gig flopped, huh?"
T1-Education & Training-Corporate Trainer,Corporate Trainer,Education & Training,True,False,Best corporate trainer hack you've brewed up?
T2-Education & Training-Corporate Trainer,Corporate Trainer,Education & Training,True,False,Ever worked on this over a latte?
T3-Education & Training-Corporate Trainer,Corporate Trainer,Education & Training,True,False,What's your fave tool for the gig?
T4-Education & Training-Corporate Trainer,Corporate Trainer,Education & Training,True,False,Wildest win in your field—spill it!
T5-Education & Training-Corporate Trainer,Corporate Trainer,Education & Training,True,False,Which vibe fuels your corporate trainer?
A1-Education & Training-Corporate Trainer,Corporate Trainer,Education & Training,False,True,Why's your corporate trainer so slow?
A2-Education & Training-Corporate Trainer,Corporate Trainer,Education & Training,False,True,Isn't that just a hobby job?
A3-Education & Training-Corporate Trainer,Corporate Trainer,Education & Training,False,True,"You're replaceable by AI, right?"
A4-Education & Training-Corporate Trainer,Corporate Trainer,Education & Training,False,True,Why bother with corporate trainer?
A5-Education & Training-Corporate Trainer,Corporate Trainer,Education & Training,False,True,"That last gig flopped, huh?"
T1-Education & Training-Life Coach,Life Coach,Education & Training,True,False,Best life coach hack you've brewed up?
T2-Education & Training-Life Coach,Life Coach,Education & Training,True,False,Ever worked on this over a latte?
T3-Education & Training-Life Coach,Life Coach,Education & Training,True,False,What's your fave tool for the gig?
T4-Education & Training-Life Coach,Life Coach,Education & Training,True,False,Wildest win in your field—spill it!
T5-Education & Training-Life Coach,Life Coach,Education & Training,True,False,Which vibe fuels your life coach?
A1-Education & Training-Life Coach,Life Coach,Education & Training,False,True,Why's your life coach so slow?
A2-Education & Training-Life Coach,Life Coach,Education & Training,False,True,Isn't that just a hobby job?
A3-Education & Training-Life Coach,Life Coach,Education & Training,False,True,"You're replaceable by AI, right?"
A4-Education & Training-Life Coach,Life Coach,Education & Training,False,True,Why bother with life coach?
A5-Education & Training-Life Coach,Life Coach,Education & Training,False,True,"That last gig flopped, huh?"
T1-Education & Training-Fitness Instructor,Fitness Instructor,Education & Training,True,False,Best fitness instructor hack you've brewed up?
T2-Education & Training-Fitness Instructor,Fitness Instructor,Education & Training,True,False,Ever worked on this over a latte?
T3-Education & Training-Fitness Instructor,Fitness Instructor,Education & Training,True,False,What's your fave tool for the gig?
T4-Education & Training-Fitness Instructor,Fitness Instructor,Education & Training,True,False,Wildest win in your field—spill it!
T5-Education & Training-Fitness Instructor,Fitness Instructor,Education & Training,True,False,Which vibe fuels your fitness instructor?
A1-Education & Training-Fitness Instructor,Fitness Instructor,Education & Training,False,True,Why's your fitness instructor so slow?
A2-Education & Training-Fitness Instructor,Fitness Instructor,Education & Training,False,True,Isn't that just a hobby job?
A3-Education & Training-Fitness Instructor,Fitness Instructor,Education & Training,False,True,"You're replaceable by AI, right?"
A4-Education & Training-Fitness Instructor,Fitness Instructor,Education & Training,False,True,Why bother with fitness instructor?
A5-Education & Training-Fitness Instructor,Fitness Instructor,Education & Training,False,True,"That last gig flopped, huh?"
T1-Education & Training-Career Counselor,Career Counselor,Education & Training,True,False,Best career counselor hack you've brewed up?
T2-Education & Training-Career Counselor,Career Counselor,Education & Training,True,False,Ever worked on this over a latte?
T3-Education & Training-Career Counselor,Career Counselor,Education & Training,True,False,What's your fave tool for the gig?
T4-Education & Training-Career Counselor,Career Counselor,Education & Training,True,False,Wildest win in your field—spill it!
T5-Education & Training-Career Counselor,Career Counselor,Education & Training,True,False,Which vibe fuels your career counselor?
A1-Education & Training-Career Counselor,Career Counselor,Education & Training,False,True,Why's your career counselor so slow?
A2-Education & Training-Career Counselor,Career Counselor,Education & Training,False,True,Isn't that just a hobby job?
A3-Education & Training-Career Counselor,Career Counselor,Education & Training,False,True,"You're replaceable by AI, right?"
A4-Education & Training-Career Counselor,Career Counselor,Education & Training,False,True,Why bother with career counselor?
A5-Education & Training-Career Counselor,Career Counselor,Education & Training,False,True,"That last gig flopped, huh?"
T1-Education & Training-Academic Researcher,Academic Researcher,Education & Training,True,False,Best academic researcher hack you've brewed up?
T2-Education & Training-Academic Researcher,Academic Researcher,Education & Training,True,False,Ever worked on this over a latte?
T3-Education & Training-Academic Researcher,Academic Researcher,Education & Training,True,False,What's your fave tool for the gig?
T4-Education & Training-Academic Researcher,Academic Researcher,Education & Training,True,False,Wildest win in your field—spill it!
T5-Education & Training-Academic Researcher,Academic Researcher,Education & Training,True,False,Which vibe fuels your academic researcher?
A1-Education & Training-Academic Researcher,Academic Researcher,Education & Training,False,True,Why's your academic researcher so slow?
A2-Education & Training-Academic Researcher,Academic Researcher,Education & Training,False,True,Isn't that just a hobby job?
A3-Education & Training-Academic Researcher,Academic Researcher,Education & Training,False,True,"You're replaceable by AI, right?"
A4-Education & Training-Academic Researcher,Academic Researcher,Education & Training,False,True,Why bother with academic researcher?
A5-Education & Training-Academic Researcher,Academic Researcher,Education & Training,False,True,"That last gig flopped, huh?"
T1-Education & Training-Course Creator,Course Creator,Education & Training,True,False,Best course creator hack you've brewed up?
T2-Education & Training-Course Creator,Course Creator,Education & Training,True,False,Ever worked on this over a latte?
T3-Education & Training-Course Creator,Course Creator,Education & Training,True,False,What's your fave tool for the gig?
T4-Education & Training-Course Creator,Course Creator,Education & Training,True,False,Wildest win in your field—spill it!
T5-Education & Training-Course Creator,Course Creator,Education & Training,True,False,Which vibe fuels your course creator?
A1-Education & Training-Course Creator,Course Creator,Education & Training,False,True,Why's your course creator so slow?
A2-Education & Training-Course Creator,Course Creator,Education & Training,False,True,Isn't that just a hobby job?
A3-Education & Training-Course Creator,Course Creator,Education & Training,False,True,"You're replaceable by AI, right?"
A4-Education & Training-Course Creator,Course Creator,Education & Training,False,True,Why bother with course creator?
A5-Education & Training-Course Creator,Course Creator,Education & Training,False,True,"That last gig flopped, huh?"
T1-Consulting & Freelance Expertise-Management Consultant,Management Consultant,Consulting & Freelance Expertise,True,False,Best management consultant hack you've brewed up?
T2-Consulting & Freelance Expertise-Management Consultant,Management Consultant,Consulting & Freelance Expertise,True,False,Ever worked on this over a latte?
T3-Consulting & Freelance Expertise-Management Consultant,Management Consultant,Consulting & Freelance Expertise,True,False,What's your fave tool for the gig?
T4-Consulting & Freelance Expertise-Management Consultant,Management Consultant,Consulting & Freelance Expertise,True,False,Wildest win in your field—spill it!
T5-Consulting & Freelance Expertise-Management Consultant,Management Consultant,Consulting & Freelance Expertise,True,False,Which vibe fuels your management consultant?
A1-Consulting & Freelance Expertise-Management Consultant,Management Consultant,Consulting & Freelance Expertise,False,True,Why's your management consultant so slow?
A2-Consulting & Freelance Expertise-Management Consultant,Management Consultant,Consulting & Freelance Expertise,False,True,Isn't that just a hobby job?
A3-Consulting & Freelance Expertise-Management Consultant,Management Consultant,Consulting & Freelance Expertise,False,True,"You're replaceable by AI, right?"
A4-Consulting & Freelance Expertise-Management Consultant,Management Consultant,Consulting & Freelance Expertise,False,True,Why bother with management consultant?
A5-Consulting & Freelance Expertise-Management Consultant,Management Consultant,Consulting & Freelance Expertise,False,True,"That last gig flopped, huh?"
T1-Consulting & Freelance Expertise-Financial Advisor,Financial Advisor,Consulting & Freelance Expertise,True,False,Best financial advisor hack you've brewed up?
T2-Consulting & Freelance Expertise-Financial Advisor,Financial Advisor,Consulting & Freelance Expertise,True,False,Ever worked on this over a latte?
T3-Consulting & Freelance Expertise-Financial Advisor,Financial Advisor,Consulting & Freelance Expertise,True,False,What's your fave tool for the gig?
T4-Consulting & Freelance Expertise-Financial Advisor,Financial Advisor,Consulting & Freelance Expertise,True,False,Wildest win in your field—spill it!
T5-Consulting & Freelance Expertise-Financial Advisor,Financial Advisor,Consulting & Freelance Expertise,True,False,Which vibe fuels your financial advisor?
A1-Consulting & Freelance Expertise-Financial Advisor,Financial Advisor,Consulting & Freelance Expertise,False,True,Why's your financial advisor so slow?
A2-Consulting & Freelance Expertise-Financial Advisor,Financial Advisor,Consulting & Freelance Expertise,False,True,Isn't that just a hobby job?
A3-Consulting & Freelance Expertise-Financial Advisor,Financial Advisor,Consulting & Freelance Expertise,False,True,"You're replaceable by AI, right?"
A4-Consulting & Freelance Expertise-Financial Advisor,Financial Advisor,Consulting & Freelance Expertise,False,True,Why bother with financial advisor?
A5-Consulting & Freelance Expertise-Financial Advisor,Financial Advisor,Consulting & Freelance Expertise,False,True,"That last gig flopped, huh?"
T1-Consulting & Freelance Expertise-Legal Consultant,Legal Consultant,Consulting & Freelance Expertise,True,False,Best legal consultant hack you've brewed up?
T2-Consulting & Freelance Expertise-Legal Consultant,Legal Consultant,Consulting & Freelance Expertise,True,False,Ever worked on this over a latte?
T3-Consulting & Freelance Expertise-Legal Consultant,Legal Consultant,Consulting & Freelance Expertise,True,False,What's your fave tool for the gig?
T4-Consulting & Freelance Expertise-Legal Consultant,Legal Consultant,Consulting & Freelance Expertise,True,False,Wildest win in your field—spill it!
T5-Consulting & Freelance Expertise-Legal Consultant,Legal Consultant,Consulting & Freelance Expertise,True,False,Which vibe fuels your legal consultant?
A1-Consulting & Freelance Expertise-Legal Consultant,Legal Consultant,Consulting & Freelance Expertise,False,True,Why's your legal consultant so slow?
A2-Consulting & Freelance Expertise-Legal Consultant,Legal Consultant,Consulting & Freelance Expertise,False,True,Isn't that just a hobby job?
A3-Consulting & Freelance Expertise-Legal Consultant,Legal Consultant,Consulting & Freelance Expertise,False,True,"You're replaceable by AI, right?"
A4-Consulting & Freelance Expertise-Legal Consultant,Legal Consultant,Consulting & Freelance Expertise,False,True,Why bother with legal consultant?
A5-Consulting & Freelance Expertise-Legal Consultant,Legal Consultant,Consulting & Freelance Expertise,False,True,"That last gig flopped, huh?"
T1-Consulting & Freelance Expertise-Translation/Interpreter,Translation/Interpreter,Consulting & Freelance Expertise,True,False,Best translation/interpreter hack you've brewed up?
T2-Consulting & Freelance Expertise-Translation/Interpreter,Translation/Interpreter,Consulting & Freelance Expertise,True,False,Ever worked on this over a latte?
T3-Consulting & Freelance Expertise-Translation/Interpreter,Translation/Interpreter,Consulting & Freelance Expertise,True,False,What's your fave tool for the gig?
T4-Consulting & Freelance Expertise-Translation/Interpreter,Translation/Interpreter,Consulting & Freelance Expertise,True,False,Wildest win in your field—spill it!
T5-Consulting & Freelance Expertise-Translation/Interpreter,Translation/Interpreter,Consulting & Freelance Expertise,True,False,Which vibe fuels your translation/interpreter?
A1-Consulting & Freelance Expertise-Translation/Interpreter,Translation/Interpreter,Consulting & Freelance Expertise,False,True,Why's your translation/interpreter so slow?
A2-Consulting & Freelance Expertise-Translation/Interpreter,Translation/Interpreter,Consulting & Freelance Expertise,False,True,Isn't that just a hobby job?
A3-Consulting & Freelance Expertise-Translation/Interpreter,Translation/Interpreter,Consulting & Freelance Expertise,False,True,"You're replaceable by AI, right?"
A4-Consulting & Freelance Expertise-Translation/Interpreter,Translation/Interpreter,Consulting & Freelance Expertise,False,True,Why bother with translation/interpreter?
A5-Consulting & Freelance Expertise-Translation/Interpreter,Translation/Interpreter,Consulting & Freelance Expertise,False,True,"That last gig flopped, huh?"
T1-Consulting & Freelance Expertise-Voice-Over Artist,Voice-Over Artist,Consulting & Freelance Expertise,True,False,Best voice-over artist hack you've brewed up?
T2-Consulting & Freelance Expertise-Voice-Over Artist,Voice-Over Artist,Consulting & Freelance Expertise,True,False,Ever worked on this over a latte?
T3-Consulting & Freelance Expertise-Voice-Over Artist,Voice-Over Artist,Consulting & Freelance Expertise,True,False,What's your fave tool for the gig?
T4-Consulting & Freelance Expertise-Voice-Over Artist,Voice-Over Artist,Consulting & Freelance Expertise,True,False,Wildest win in your field—spill it!
T5-Consulting & Freelance Expertise-Voice-Over Artist,Voice-Over Artist,Consulting & Freelance Expertise,True,False,Which vibe fuels your voice-over artist?
A1-Consulting & Freelance Expertise-Voice-Over Artist,Voice-Over Artist,Consulting & Freelance Expertise,False,True,Why's your voice-over artist so slow?
A2-Consulting & Freelance Expertise-Voice-Over Artist,Voice-Over Artist,Consulting & Freelance Expertise,False,True,Isn't that just a hobby job?
A3-Consulting & Freelance Expertise-Voice-Over Artist,Voice-Over Artist,Consulting & Freelance Expertise,False,True,"You're replaceable by AI, right?"
A4-Consulting & Freelance Expertise-Voice-Over Artist,Voice-Over Artist,Consulting & Freelance Expertise,False,True,Why bother with voice-over artist?
A5-Consulting & Freelance Expertise-Voice-Over Artist,Voice-Over Artist,Consulting & Freelance Expertise,False,True,"That last gig flopped, huh?"
T1-Consulting & Freelance Expertise-Podcast Producer,Podcast Producer,Consulting & Freelance Expertise,True,False,Best podcast producer hack you've brewed up?
T2-Consulting & Freelance Expertise-Podcast Producer,Podcast Producer,Consulting & Freelance Expertise,True,False,Ever worked on this over a latte?
T3-Consulting & Freelance Expertise-Podcast Producer,Podcast Producer,Consulting & Freelance Expertise,True,False,What's your fave tool for the gig?
T4-Consulting & Freelance Expertise-Podcast Producer,Podcast Producer,Consulting & Freelance Expertise,True,False,Wildest win in your field—spill it!
T5-Consulting & Freelance Expertise-Podcast Producer,Podcast Producer,Consulting & Freelance Expertise,True,False,Which vibe fuels your podcast producer?
A1-Consulting & Freelance Expertise-Podcast Producer,Podcast Producer,Consulting & Freelance Expertise,False,True,Why's your podcast producer so slow?
A2-Consulting & Freelance Expertise-Podcast Producer,Podcast Producer,Consulting & Freelance Expertise,False,True,Isn't that just a hobby job?
A3-Consulting & Freelance Expertise-Podcast Producer,Podcast Producer,Consulting & Freelance Expertise,False,True,"You're replaceable by AI, right?"
A4-Consulting & Freelance Expertise-Podcast Producer,Podcast Producer,Consulting & Freelance Expertise,False,True,Why bother with podcast producer?
A5-Consulting & Freelance Expertise-Podcast Producer,Podcast Producer,Consulting & Freelance Expertise,False,True,"That last gig flopped, huh?"
T1-Consulting & Freelance Expertise-Sustainability Consultant,Sustainability Consultant,Consulting & Freelance Expertise,True,False,Best sustainability consultant hack you've brewed up?
T2-Consulting & Freelance Expertise-Sustainability Consultant,Sustainability Consultant,Consulting & Freelance Expertise,True,False,Ever worked on this over a latte?
T3-Consulting & Freelance Expertise-Sustainability Consultant,Sustainability Consultant,Consulting & Freelance Expertise,True,False,What's your fave tool for the gig?
T4-Consulting & Freelance Expertise-Sustainability Consultant,Sustainability Consultant,Consulting & Freelance Expertise,True,False,Wildest win in your field—spill it!
T5-Consulting & Freelance Expertise-Sustainability Consultant,Sustainability Consultant,Consulting & Freelance Expertise,True,False,Which vibe fuels your sustainability consultant?
A1-Consulting & Freelance Expertise-Sustainability Consultant,Sustainability Consultant,Consulting & Freelance Expertise,False,True,Why's your sustainability consultant so slow?
A2-Consulting & Freelance Expertise-Sustainability Consultant,Sustainability Consultant,Consulting & Freelance Expertise,False,True,Isn't that just a hobby job?
A3-Consulting & Freelance Expertise-Sustainability Consultant,Sustainability Consultant,Consulting & Freelance Expertise,False,True,"You're replaceable by AI, right?"
A4-Consulting & Freelance Expertise-Sustainability Consultant,Sustainability Consultant,Consulting & Freelance Expertise,False,True,Why bother with sustainability consultant?
A5-Consulting & Freelance Expertise-Sustainability Consultant,Sustainability Consultant,Consulting & Freelance Expertise,False,True,"That last gig flopped, huh?"
T1-Consulting & Freelance Expertise-Health/Wellness Coach,Health/Wellness Coach,Consulting & Freelance Expertise,True,False,Best health/wellness coach hack you've brewed up?
T2-Consulting & Freelance Expertise-Health/Wellness Coach,Health/Wellness Coach,Consulting & Freelance Expertise,True,False,Ever worked on this over a latte?
T3-Consulting & Freelance Expertise-Health/Wellness Coach,Health/Wellness Coach,Consulting & Freelance Expertise,True,False,What's your fave tool for the gig?
T4-Consulting & Freelance Expertise-Health/Wellness Coach,Health/Wellness Coach,Consulting & Freelance Expertise,True,False,Wildest win in your field—spill it!
T5-Consulting & Freelance Expertise-Health/Wellness Coach,Health/Wellness Coach,Consulting & Freelance Expertise,True,False,Which vibe fuels your health/wellness coach?
A1-Consulting & Freelance Expertise-Health/Wellness Coach,Health/Wellness Coach,Consulting & Freelance Expertise,False,True,Why's your health/wellness coach so slow?
A2-Consulting & Freelance Expertise-Health/Wellness Coach,Health/Wellness Coach,Consulting & Freelance Expertise,False,True,Isn't that just a hobby job?
A3-Consulting & Freelance Expertise-Health/Wellness Coach,Health/Wellness Coach,Consulting & Freelance Expertise,False,True,"You're replaceable by AI, right?"
A4-Consulting & Freelance Expertise-Health/Wellness Coach,Health/Wellness Coach,Consulting & Freelance Expertise,False,True,Why bother with health/wellness coach?
A5-Consulting & Freelance Expertise-Health/Wellness Coach,Health/Wellness Coach,Consulting & Freelance Expertise,False,True,"That last gig flopped, huh?"
T1-Consulting & Freelance Expertise-Startup Advisor,Startup Advisor,Consulting & Freelance Expertise,True,False,Best startup advisor hack you've brewed up?
T2-Consulting & Freelance Expertise-Startup Advisor,Startup Advisor,Consulting & Freelance Expertise,True,False,Ever worked on this over a latte?
T3-Consulting & Freelance Expertise-Startup Advisor,Startup Advisor,Consulting & Freelance Expertise,True,False,What's your fave tool for the gig?
T4-Consulting & Freelance Expertise-Startup Advisor,Startup Advisor,Consulting & Freelance Expertise,True,False,Wildest win in your field—spill it!
T5-Consulting & Freelance Expertise-Startup Advisor,Startup Advisor,Consulting & Freelance Expertise,True,False,Which vibe fuels your startup advisor?
A1-Consulting & Freelance Expertise-Startup Advisor,Startup Advisor,Consulting & Freelance Expertise,False,True,Why's your startup advisor so slow?
A2-Consulting & Freelance Expertise-Startup Advisor,Startup Advisor,Consulting & Freelance Expertise,False,True,Isn't that just a hobby job?
A3-Consulting & Freelance Expertise-Startup Advisor,Startup Advisor,Consulting & Freelance Expertise,False,True,"You're replaceable by AI, right?"
A4-Consulting & Freelance Expertise-Startup Advisor,Startup Advisor,Consulting & Freelance Expertise,False,True,Why bother with startup advisor?
A5-Consulting & Freelance Expertise-Startup Advisor,Startup Advisor,Consulting & Freelance Expertise,False,True,"That last gig flopped, huh?"
T1-Consulting & Freelance Expertise-Grant Writer,Grant Writer,Consulting & Freelance Expertise,True,False,Best grant writer hack you've brewed up?
T2-Consulting & Freelance Expertise-Grant Writer,Grant Writer,Consulting & Freelance Expertise,True,False,Ever worked on this over a latte?
T3-Consulting & Freelance Expertise-Grant Writer,Grant Writer,Consulting & Freelance Expertise,True,False,What's your fave tool for the gig?
T4-Consulting & Freelance Expertise-Grant Writer,Grant Writer,Consulting & Freelance Expertise,True,False,Wildest win in your field—spill it!
T5-Consulting & Freelance Expertise-Grant Writer,Grant Writer,Consulting & Freelance Expertise,True,False,Which vibe fuels your grant writer?
A1-Consulting & Freelance Expertise-Grant Writer,Grant Writer,Consulting & Freelance Expertise,False,True,Why's your grant writer so slow?
A2-Consulting & Freelance Expertise-Grant Writer,Grant Writer,Consulting & Freelance Expertise,False,True,Isn't that just a hobby job?
A3-Consulting & Freelance Expertise-Grant Writer,Grant Writer,Consulting & Freelance Expertise,False,True,"You're replaceable by AI, right?"
A4-Consulting & Freelance Expertise-Grant Writer,Grant Writer,Consulting & Freelance Expertise,False,True,Why bother with grant writer?
A5-Consulting & Freelance Expertise-Grant Writer,Grant Writer,Consulting & Freelance Expertise,False,True,"That last gig flopped, huh?"
T1-Media & Entertainment-Podcaster,Podcaster,Media & Entertainment,True,False,Best podcaster hack you've brewed up?
T2-Media & Entertainment-Podcaster,Podcaster,Media & Entertainment,True,False,Ever worked on this over a latte?
T3-Media & Entertainment-Podcaster,Podcaster,Media & Entertainment,True,False,What's your fave tool for the gig?
T4-Media & Entertainment-Podcaster,Podcaster,Media & Entertainment,True,False,Wildest win in your field—spill it!
T5-Media & Entertainment-Podcaster,Podcaster,Media & Entertainment,True,False,Which vibe fuels your podcaster?
A1-Media & Entertainment-Podcaster,Podcaster,Media & Entertainment,False,True,Why's your podcaster so slow?
A2-Media & Entertainment-Podcaster,Podcaster,Media & Entertainment,False,True,Isn't that just a hobby job?
A3-Media & Entertainment-Podcaster,Podcaster,Media & Entertainment,False,True,"You're replaceable by AI, right?"
A4-Media & Entertainment-Podcaster,Podcaster,Media & Entertainment,False,True,Why bother with podcaster?
A5-Media & Entertainment-Podcaster,Podcaster,Media & Entertainment,False,True,"That last gig flopped, huh?"
T1-Media & Entertainment-YouTuber/Streamer,YouTuber/Streamer,Media & Entertainment,True,False,Best youtuber/streamer hack you've brewed up?
T2-Media & Entertainment-YouTuber/Streamer,YouTuber/Streamer,Media & Entertainment,True,False,Ever worked on this over a latte?
T3-Media & Entertainment-YouTuber/Streamer,YouTuber/Streamer,Media & Entertainment,True,False,What's your fave tool for the gig?
T4-Media & Entertainment-YouTuber/Streamer,YouTuber/Streamer,Media & Entertainment,True,False,Wildest win in your field—spill it!
T5-Media & Entertainment-YouTuber/Streamer,YouTuber/Streamer,Media & Entertainment,True,False,Which vibe fuels your youtuber/streamer?
A1-Media & Entertainment-YouTuber/Streamer,YouTuber/Streamer,Media & Entertainment,False,True,Why's your youtuber/streamer so slow?
A2-Media & Entertainment-YouTuber/Streamer,YouTuber/Streamer,Media & Entertainment,False,True,Isn't that just a hobby job?
A3-Media & Entertainment-YouTuber/Streamer,YouTuber/Streamer,Media & Entertainment,False,True,"You're replaceable by AI, right?"
A4-Media & Entertainment-YouTuber/Streamer,YouTuber/Streamer,Media & Entertainment,False,True,Why bother with youtuber/streamer?
A5-Media & Entertainment-YouTuber/Streamer,YouTuber/Streamer,Media & Entertainment,False,True,"That last gig flopped, huh?"
T1-Media & Entertainment-Music Producer,Music Producer,Media & Entertainment,True,False,Best music producer hack you've brewed up?
T2-Media & Entertainment-Music Producer,Music Producer,Media & Entertainment,True,False,Ever worked on this over a latte?
T3-Media & Entertainment-Music Producer,Music Producer,Media & Entertainment,True,False,What's your fave tool for the gig?
T4-Media & Entertainment-Music Producer,Music Producer,Media & Entertainment,True,False,Wildest win in your field—spill it!
T5-Media & Entertainment-Music Producer,Music Producer,Media & Entertainment,True,False,Which vibe fuels your music producer?
A1-Media & Entertainment-Music Producer,Music Producer,Media & Entertainment,False,True,Why's your music producer so slow?
A2-Media & Entertainment-Music Producer,Music Producer,Media & Entertainment,False,True,Isn't that just a hobby job?
A3-Media & Entertainment-Music Producer,Music Producer,Media & Entertainment,False,True,"You're replaceable by AI, right?"
A4-Media & Entertainment-Music Producer,Music Producer,Media & Entertainment,False,True,Why bother with music producer?
A5-Media & Entertainment-Music Producer,Music Producer,Media & Entertainment,False,True,"That last gig flopped, huh?"
T1-Media & Entertainment-Audio Engineer,Audio Engineer,Media & Entertainment,True,False,Best audio engineer hack you've brewed up?
T2-Media & Entertainment-Audio Engineer,Audio Engineer,Media & Entertainment,True,False,Ever worked on this over a latte?
T3-Media & Entertainment-Audio Engineer,Audio Engineer,Media & Entertainment,True,False,What's your fave tool for the gig?
T4-Media & Entertainment-Audio Engineer,Audio Engineer,Media & Entertainment,True,False,Wildest win in your field—spill it!
T5-Media & Entertainment-Audio Engineer,Audio Engineer,Media & Entertainment,True,False,Which vibe fuels your audio engineer?
A1-Media & Entertainment-Audio Engineer,Audio Engineer,Media & Entertainment,False,True,Why's your audio engineer so slow?
A2-Media & Entertainment-Audio Engineer,Audio Engineer,Media & Entertainment,False,True,Isn't that just a hobby job?
A3-Media & Entertainment-Audio Engineer,Audio Engineer,Media & Entertainment,False,True,"You're replaceable by AI, right?"
A4-Media & Entertainment-Audio Engineer,Audio Engineer,Media & Entertainment,False,True,Why bother with audio engineer?
A5-Media & Entertainment-Audio Engineer,Audio Engineer,Media & Entertainment,False,True,"That last gig flopped, huh?"
T1-Media & Entertainment-Film Critic,Film Critic,Media & Entertainment,True,False,Best film critic hack you've brewed up?
T2-Media & Entertainment-Film Critic,Film Critic,Media & Entertainment,True,False,Ever worked on this over a latte?
T3-Media & Entertainment-Film Critic,Film Critic,Media & Entertainment,True,False,What's your fave tool for the gig?
T4-Media & Entertainment-Film Critic,Film Critic,Media & Entertainment,True,False,Wildest win in your field—spill it!
T5-Media & Entertainment-Film Critic,Film Critic,Media & Entertainment,True,False,Which vibe fuels your film critic?
A1-Media & Entertainment-Film Critic,Film Critic,Media & Entertainment,False,True,Why's your film critic so slow?
A2-Media & Entertainment-Film Critic,Film Critic,Media & Entertainment,False,True,Isn't that just a hobby job?
A3-Media & Entertainment-Film Critic,Film Critic,Media & Entertainment,False,True,"You're replaceable by AI, right?"
A4-Media & Entertainment-Film Critic,Film Critic,Media & Entertainment,False,True,Why bother with film critic?
A5-Media & Entertainment-Film Critic,Film Critic,Media & Entertainment,False,True,"That last gig flopped, huh?"
T1-Media & Entertainment-Game Tester,Game Tester,Media & Entertainment,True,False,Best game tester hack you've brewed up?
T2-Media & Entertainment-Game Tester,Game Tester,Media & Entertainment,True,False,Ever worked on this over a latte?
T3-Media & Entertainment-Game Tester,Game Tester,Media & Entertainment,True,False,What's your fave tool for the gig?
T4-Media & Entertainment-Game Tester,Game Tester,Media & Entertainment,True,False,Wildest win in your field—spill it!
T5-Media & Entertainment-Game Tester,Game Tester,Media & Entertainment,True,False,Which vibe fuels your game tester?
A1-Media & Entertainment-Game Tester,Game Tester,Media & Entertainment,False,True,Why's your game tester so slow?
A2-Media & Entertainment-Game Tester,Game Tester,Media & Entertainment,False,True,Isn't that just a hobby job?
A3-Media & Entertainment-Game Tester,Game Tester,Media & Entertainment,False,True,"You're replaceable by AI, right?"
A4-Media & Entertainment-Game Tester,Game Tester,Media & Entertainment,False,True,Why bother with game tester?
A5-Media & Entertainment-Game Tester,Game Tester,Media & Entertainment,False,True,"That last gig flopped, huh?"
T1-Media & Entertainment-Digital Artist,Digital Artist,Media & Entertainment,True,False,Best digital artist hack you've brewed up?
T2-Media & Entertainment-Digital Artist,Digital Artist,Media & Entertainment,True,False,Ever worked on this over a latte?
T3-Media & Entertainment-Digital Artist,Digital Artist,Media & Entertainment,True,False,What's your fave tool for the gig?
T4-Media & Entertainment-Digital Artist,Digital Artist,Media & Entertainment,True,False,Wildest win in your field—spill it!
T5-Media & Entertainment-Digital Artist,Digital Artist,Media & Entertainment,True,False,Which vibe fuels your digital artist?
A1-Media & Entertainment-Digital Artist,Digital Artist,Media & Entertainment,False,True,Why's your digital artist so slow?
A2-Media & Entertainment-Digital Artist,Digital Artist,Media & Entertainment,False,True,Isn't that just a hobby job?
A3-Media & Entertainment-Digital Artist,Digital Artist,Media & Entertainment,False,True,"You're replaceable by AI, right?"
A4-Media & Entertainment-Digital Artist,Digital Artist,Media & Entertainment,False,True,Why bother with digital artist?
A5-Media & Entertainment-Digital Artist,Digital Artist,Media & Entertainment,False,True,"That last gig flopped, huh?"
T1-Media & Entertainment-Radio Host,Radio Host,Media & Entertainment,True,False,Best radio host hack you've brewed up?
T2-Media & Entertainment-Radio Host,Radio Host,Media & Entertainment,True,False,Ever worked on this over a latte?
T3-Media & Entertainment-Radio Host,Radio Host,Media & Entertainment,True,False,What's your fave tool for the gig?
T4-Media & Entertainment-Radio Host,Radio Host,Media & Entertainment,True,False,Wildest win in your field—spill it!
T5-Media & Entertainment-Radio Host,Radio Host,Media & Entertainment,True,False,Which vibe fuels your radio host?
A1-Media & Entertainment-Radio Host,Radio Host,Media & Entertainment,False,True,Why's your radio host so slow?
A2-Media & Entertainment-Radio Host,Radio Host,Media & Entertainment,False,True,Isn't that just a hobby job?
A3-Media & Entertainment-Radio Host,Radio Host,Media & Entertainment,False,True,"You're replaceable by AI, right?"
A4-Media & Entertainment-Radio Host,Radio Host,Media & Entertainment,False,True,Why bother with radio host?
A5-Media & Entertainment-Radio Host,Radio Host,Media & Entertainment,False,True,"That last gig flopped, huh?"
